Bowler Type,Variation,Length,Pitch,Phase,Shot,Dot,1,2,3,4,6,Wicket,Extra
Fast,Outswing,Good,Hard,Death,Cut,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Good,Hard,Death,Pull,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Good,Hard,Death,Leg Glance,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Good,Hard,Death,Flick,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Good,Hard,Death,Sweep,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Good,Hard,Death,Switch hit,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Good,Hard,Death,Slog,15.39,15.38,2.31,0.0,24.62,25.38,15.38,1.54
Fast,Outswing,Good,Hard,Death,Loft,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Good,Flat,PowerPlay,Drive,32.71,28.04,6.54,0.0,20.56,2.8,7.48,1.87
Fast,Outswing,Good,Flat,PowerPlay,Cut,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Good,Flat,PowerPlay,Pull,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Good,Flat,PowerPlay,Leg Glance,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Good,Flat,PowerPlay,Flick,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Good,Flat,PowerPlay,Sweep,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Good,Flat,PowerPlay,Switch hit,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Good,Flat,PowerPlay,Slog,25.65,17.09,2.56,0.0,23.08,17.09,12.82,1.71
Fast,Outswing,Good,Flat,PowerPlay,Loft,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Good,Flat,Middle Phase,Drive,38.1,28.57,6.67,0.0,16.19,0.95,7.62,1.9
Fast,Outswing,Good,Flat,Middle Phase,Cut,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
Fast,Outswing,Good,Flat,Middle Phase,Pull,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
Fast,Outswing,Good,Flat,Middle Phase,Leg Glance,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
Fast,Outswing,Good,Flat,Middle Phase,Flick,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
Fast,Outswing,Good,Flat,Middle Phase,Sweep,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
Fast,Outswing,Good,Flat,Middle Phase,Switch hit,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
Fast,Outswing,Good,Flat,Middle Phase,Slog,30.44,17.39,2.61,0.0,19.13,15.65,13.04,1.74
Fast,Outswing,Good,Flat,Middle Phase,Loft,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
Fast,Outswing,Good,Flat,Death,Drive,20.84,25.0,5.83,0.0,22.5,13.33,10.83,1.67
Fast,Outswing,Good,Flat,Death,Cut,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Good,Flat,Death,Pull,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Good,Flat,Death,Leg Glance,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Good,Flat,Death,Flick,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Good,Flat,Death,Sweep,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Good,Flat,Death,Switch hit,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Good,Flat,Death,Slog,15.39,15.38,2.31,0.0,24.62,25.38,15.38,1.54
Fast,Outswing,Good,Flat,Death,Loft,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Full,Green,PowerPlay,Drive,33.32,23.81,6.67,0.0,19.05,0.0,14.29,2.86
Fast,Outswing,Full,Green,PowerPlay,Cut,39.21,19.61,4.9,0.0,14.71,1.96,16.67,2.94
Fast,Outswing,Full,Green,PowerPlay,Pull,39.21,19.61,4.9,0.0,14.71,1.96,16.67,2.94
Fast,Outswing,Full,Green,PowerPlay,Leg Glance,39.21,19.61,4.9,0.0,14.71,1.96,16.67,2.94
Fast,Outswing,Full,Green,PowerPlay,Flick,39.21,19.61,4.9,0.0,14.71,1.96,16.67,2.94
Fast,Outswing,Full,Green,PowerPlay,Sweep,39.21,19.61,4.9,0.0,14.71,1.96,16.67,2.94
Fast,Outswing,Full,Green,PowerPlay,Switch hit,39.21,19.61,4.9,0.0,14.71,1.96,16.67,2.94
Fast,Outswing,Full,Green,PowerPlay,Slog,26.09,13.04,2.61,0.0,21.74,14.78,19.13,2.61
Fast,Outswing,Full,Green,PowerPlay,Loft,39.21,19.61,4.9,0.0,14.71,1.96,16.67,2.94
Fast,Outswing,Full,Green,Middle Phase,Drive,38.08,23.81,6.67,0.0,14.29,0.0,14.29,2.86
Fast,Outswing,Full,Green,Middle Phase,Cut,45.0,20.0,5.0,0.0,10.0,0.0,17.0,3.0
Fast,Outswing,Full,Green,Middle Phase,Pull,45.0,20.0,5.0,0.0,10.0,0.0,17.0,3.0
Fast,Outswing,Full,Green,Middle Phase,Leg Glance,45.0,20.0,5.0,0.0,10.0,0.0,17.0,3.0
Fast,Outswing,Full,Green,Middle Phase,Flick,45.0,20.0,5.0,0.0,10.0,0.0,17.0,3.0
Fast,Outswing,Full,Green,Middle Phase,Sweep,45.0,20.0,5.0,0.0,10.0,0.0,17.0,3.0
Fast,Outswing,Full,Green,Middle Phase,Switch hit,45.0,20.0,5.0,0.0,10.0,0.0,17.0,3.0
Fast,Outswing,Full,Green,Middle Phase,Slog,30.99,13.27,2.65,0.0,17.7,13.27,19.47,2.65
Fast,Outswing,Full,Green,Middle Phase,Loft,45.0,20.0,5.0,0.0,10.0,0.0,17.0,3.0
Fast,Outswing,Full,Green,Death,Drive,21.18,21.19,5.93,0.0,21.19,11.02,16.95,2.54
Fast,Outswing,Full,Green,Death,Cut,26.09,17.39,4.35,0.0,17.39,13.04,19.13,2.61
Fast,Outswing,Full,Green,Death,Pull,26.09,17.39,4.35,0.0,17.39,13.04,19.13,2.61
Fast,Outswing,Full,Green,Death,Leg Glance,26.09,17.39,4.35,0.0,17.39,13.04,19.13,2.61
Fast,Outswing,Full,Green,Death,Flick,26.09,17.39,4.35,0.0,17.39,13.04,19.13,2.61
Fast,Outswing,Full,Green,Death,Sweep,26.09,17.39,4.35,0.0,17.39,13.04,19.13,2.61
Fast,Outswing,Full,Green,Death,Switch hit,26.09,17.39,4.35,0.0,17.39,13.04,19.13,2.61
Fast,Outswing,Full,Green,Death,Slog,15.63,11.72,2.34,0.0,23.44,23.44,21.09,2.34
Fast,Outswing,Full,Green,Death,Loft,26.09,17.39,4.35,0.0,17.39,13.04,19.13,2.61
Fast,Outswing,Full,Dry,PowerPlay,Drive,28.57,23.81,6.67,0.0,23.81,4.76,9.52,2.86
Fast,Outswing,Full,Dry,PowerPlay,Cut,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Dry,PowerPlay,Pull,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Dry,PowerPlay,Leg Glance,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Dry,PowerPlay,Flick,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Dry,PowerPlay,Sweep,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Dry,PowerPlay,Switch hit,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Dry,PowerPlay,Slog,21.74,13.04,2.61,0.0,26.09,19.13,14.78,2.61
Fast,Outswing,Full,Dry,PowerPlay,Loft,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Dry,Middle Phase,Drive,33.98,24.27,6.8,0.0,19.42,2.91,9.71,2.91
Fast,Outswing,Full,Dry,Middle Phase,Cut,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Dry,Middle Phase,Pull,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Dry,Middle Phase,Leg Glance,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Dry,Middle Phase,Flick,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Dry,Middle Phase,Sweep,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Dry,Middle Phase,Switch hit,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Dry,Middle Phase,Slog,26.57,13.27,2.65,0.0,22.12,17.7,15.04,2.65
Fast,Outswing,Full,Dry,Middle Phase,Loft,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Dry,Death,Drive,16.96,21.19,5.93,0.0,25.42,15.25,12.71,2.54
Fast,Outswing,Full,Dry,Death,Cut,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Dry,Death,Pull,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Dry,Death,Leg Glance,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Dry,Death,Flick,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Dry,Death,Sweep,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Dry,Death,Switch hit,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Dry,Death,Slog,11.73,11.72,2.34,0.0,27.34,27.34,17.19,2.34
Fast,Outswing,Full,Dry,Death,Loft,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Dusty,PowerPlay,Drive,28.57,23.81,6.67,0.0,23.81,4.76,9.52,2.86
Fast,Outswing,Full,Dusty,PowerPlay,Cut,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Dusty,PowerPlay,Pull,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Dusty,PowerPlay,Leg Glance,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Dusty,PowerPlay,Flick,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Dusty,PowerPlay,Sweep,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Dusty,PowerPlay,Switch hit,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Dusty,PowerPlay,Slog,21.74,13.04,2.61,0.0,26.09,19.13,14.78,2.61
Fast,Outswing,Full,Dusty,PowerPlay,Loft,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Dusty,Middle Phase,Drive,33.98,24.27,6.8,0.0,19.42,2.91,9.71,2.91
Fast,Outswing,Full,Dusty,Middle Phase,Cut,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Dusty,Middle Phase,Pull,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Dusty,Middle Phase,Leg Glance,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Dusty,Middle Phase,Flick,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Dusty,Middle Phase,Sweep,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Dusty,Middle Phase,Switch hit,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Dusty,Middle Phase,Slog,26.57,13.27,2.65,0.0,22.12,17.7,15.04,2.65
Fast,Outswing,Full,Dusty,Middle Phase,Loft,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Dusty,Death,Drive,16.96,21.19,5.93,0.0,25.42,15.25,12.71,2.54
Fast,Outswing,Full,Dusty,Death,Cut,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Dusty,Death,Pull,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Dusty,Death,Leg Glance,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Dusty,Death,Flick,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Dusty,Death,Sweep,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Dusty,Death,Switch hit,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Dusty,Death,Slog,11.73,11.72,2.34,0.0,27.34,27.34,17.19,2.34
Fast,Outswing,Full,Dusty,Death,Loft,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Hard,PowerPlay,Drive,28.57,23.81,6.67,0.0,23.81,4.76,9.52,2.86
Fast,Outswing,Full,Hard,PowerPlay,Cut,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Hard,PowerPlay,Pull,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Hard,PowerPlay,Leg Glance,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Hard,PowerPlay,Flick,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Hard,PowerPlay,Sweep,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Hard,PowerPlay,Switch hit,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Hard,PowerPlay,Slog,21.74,13.04,2.61,0.0,26.09,19.13,14.78,2.61
Fast,Outswing,Full,Hard,PowerPlay,Loft,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Hard,Middle Phase,Drive,33.98,24.27,6.8,0.0,19.42,2.91,9.71,2.91
Fast,Outswing,Full,Hard,Middle Phase,Cut,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Hard,Middle Phase,Pull,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Hard,Middle Phase,Leg Glance,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Hard,Middle Phase,Flick,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Hard,Middle Phase,Sweep,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Hard,Middle Phase,Switch hit,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Hard,Middle Phase,Slog,26.57,13.27,2.65,0.0,22.12,17.7,15.04,2.65
Fast,Outswing,Full,Hard,Middle Phase,Loft,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Hard,Death,Drive,16.96,21.19,5.93,0.0,25.42,15.25,12.71,2.54
Fast,Outswing,Full,Hard,Death,Cut,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Hard,Death,Pull,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Hard,Death,Leg Glance,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Hard,Death,Flick,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Hard,Death,Sweep,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Hard,Death,Switch hit,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Hard,Death,Slog,11.73,11.72,2.34,0.0,27.34,27.34,17.19,2.34
Fast,Outswing,Full,Hard,Death,Loft,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Flat,PowerPlay,Drive,28.57,23.81,6.67,0.0,23.81,4.76,9.52,2.86
Fast,Outswing,Full,Flat,PowerPlay,Cut,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Flat,PowerPlay,Pull,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Flat,PowerPlay,Leg Glance,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Flat,PowerPlay,Flick,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Flat,PowerPlay,Sweep,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Flat,PowerPlay,Switch hit,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Flat,PowerPlay,Slog,21.74,13.04,2.61,0.0,26.09,19.13,14.78,2.61
Fast,Outswing,Full,Flat,PowerPlay,Loft,34.32,19.61,4.9,0.0,19.61,6.86,11.76,2.94
Fast,Outswing,Full,Flat,Middle Phase,Drive,33.98,24.27,6.8,0.0,19.42,2.91,9.71,2.91
Fast,Outswing,Full,Flat,Middle Phase,Cut,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Flat,Middle Phase,Pull,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Flat,Middle Phase,Leg Glance,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Flat,Middle Phase,Flick,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Flat,Middle Phase,Sweep,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Flat,Middle Phase,Switch hit,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Flat,Middle Phase,Slog,26.57,13.27,2.65,0.0,22.12,17.7,15.04,2.65
Fast,Outswing,Full,Flat,Middle Phase,Loft,40.0,20.0,5.0,0.0,15.0,5.0,12.0,3.0
Fast,Outswing,Full,Flat,Death,Drive,16.96,21.19,5.93,0.0,25.42,15.25,12.71,2.54
Fast,Outswing,Full,Flat,Death,Cut,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Flat,Death,Pull,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Flat,Death,Leg Glance,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Flat,Death,Flick,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Flat,Death,Sweep,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Flat,Death,Switch hit,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Full,Flat,Death,Slog,11.73,11.72,2.34,0.0,27.34,27.34,17.19,2.34
Fast,Outswing,Full,Flat,Death,Loft,21.74,17.39,4.35,0.0,21.74,17.39,14.78,2.61
Fast,Outswing,Hit the deck,Green,PowerPlay,Drive,36.7,27.52,6.42,0.0,15.6,0.0,11.93,1.83
Fast,Outswing,Hit the deck,Green,PowerPlay,Cut,43.27,24.04,4.81,0.0,11.54,0.0,14.42,1.92
Fast,Outswing,Hit the deck,Green,PowerPlay,Pull,43.27,24.04,4.81,0.0,11.54,0.0,14.42,1.92
Fast,Outswing,Hit the deck,Green,PowerPlay,Leg Glance,43.27,24.04,4.81,0.0,11.54,0.0,14.42,1.92
Fast,Outswing,Hit the deck,Green,PowerPlay,Flick,43.27,24.04,4.81,0.0,11.54,0.0,14.42,1.92
Fast,Outswing,Hit the deck,Green,PowerPlay,Sweep,43.27,24.04,4.81,0.0,11.54,0.0,14.42,1.92
Fast,Outswing,Hit the deck,Green,PowerPlay,Switch hit,43.27,24.04,4.81,0.0,11.54,0.0,14.42,1.92
Fast,Outswing,Hit the deck,Green,PowerPlay,Slog,29.93,17.09,2.56,0.0,18.8,12.82,17.09,1.71
Fast,Outswing,Hit the deck,Green,PowerPlay,Loft,43.27,24.04,4.81,0.0,11.54,0.0,14.42,1.92
Fast,Outswing,Hit the deck,Green,Middle Phase,Drive,41.29,27.52,6.42,0.0,11.01,0.0,11.93,1.83
Fast,Outswing,Hit the deck,Green,Middle Phase,Cut,48.08,24.04,4.81,0.0,6.73,0.0,14.42,1.92
Fast,Outswing,Hit the deck,Green,Middle Phase,Pull,48.08,24.04,4.81,0.0,6.73,0.0,14.42,1.92
Fast,Outswing,Hit the deck,Green,Middle Phase,Leg Glance,48.08,24.04,4.81,0.0,6.73,0.0,14.42,1.92
Fast,Outswing,Hit the deck,Green,Middle Phase,Flick,48.08,24.04,4.81,0.0,6.73,0.0,14.42,1.92
Fast,Outswing,Hit the deck,Green,Middle Phase,Sweep,48.08,24.04,4.81,0.0,6.73,0.0,14.42,1.92
Fast,Outswing,Hit the deck,Green,Middle Phase,Switch hit,48.08,24.04,4.81,0.0,6.73,0.0,14.42,1.92
Fast,Outswing,Hit the deck,Green,Middle Phase,Slog,34.79,17.39,2.61,0.0,14.78,11.3,17.39,1.74
Fast,Outswing,Hit the deck,Green,Middle Phase,Loft,48.08,24.04,4.81,0.0,6.73,0.0,14.42,1.92
Fast,Outswing,Hit the deck,Green,Death,Drive,25.0,25.0,5.83,0.0,18.33,9.17,15.0,1.67
Fast,Outswing,Hit the deck,Green,Death,Cut,29.92,21.37,4.27,0.0,14.53,11.11,17.09,1.71
Fast,Outswing,Hit the deck,Green,Death,Pull,29.92,21.37,4.27,0.0,14.53,11.11,17.09,1.71
Fast,Outswing,Hit the deck,Green,Death,Leg Glance,29.92,21.37,4.27,0.0,14.53,11.11,17.09,1.71
Fast,Outswing,Hit the deck,Green,Death,Flick,29.92,21.37,4.27,0.0,14.53,11.11,17.09,1.71
Fast,Outswing,Hit the deck,Green,Death,Sweep,29.92,21.37,4.27,0.0,14.53,11.11,17.09,1.71
Fast,Outswing,Hit the deck,Green,Death,Switch hit,29.92,21.37,4.27,0.0,14.53,11.11,17.09,1.71
Fast,Outswing,Hit the deck,Green,Death,Slog,19.23,15.38,2.31,0.0,20.77,21.54,19.23,1.54
Fast,Outswing,Hit the deck,Green,Death,Loft,29.92,21.37,4.27,0.0,14.53,11.11,17.09,1.71
Fast,Outswing,Hit the deck,Dry,PowerPlay,Drive,32.71,28.04,6.54,0.0,20.56,2.8,7.48,1.87
Fast,Outswing,Hit the deck,Dry,PowerPlay,Cut,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Hit the deck,Dry,PowerPlay,Pull,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Hit the deck,Dry,PowerPlay,Leg Glance,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Hit the deck,Dry,PowerPlay,Flick,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Hit the deck,Dry,PowerPlay,Sweep,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Hit the deck,Dry,PowerPlay,Switch hit,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Hit the deck,Dry,PowerPlay,Slog,25.65,17.09,2.56,0.0,23.08,17.09,12.82,1.71
Fast,Outswing,Hit the deck,Dry,PowerPlay,Loft,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Hit the deck,Dry,Middle Phase,Drive,38.1,28.57,6.67,0.0,16.19,0.95,7.62,1.9
Fast,Outswing,Hit the deck,Dry,Middle Phase,Cut,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
Fast,Outswing,Hit the deck,Dry,Middle Phase,Pull,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
Fast,Outswing,Hit the deck,Dry,Middle Phase,Leg Glance,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
Fast,Outswing,Hit the deck,Dry,Middle Phase,Flick,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
Fast,Outswing,Hit the deck,Dry,Middle Phase,Sweep,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
Fast,Outswing,Hit the deck,Dry,Middle Phase,Switch hit,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
Fast,Outswing,Hit the deck,Dry,Middle Phase,Slog,30.44,17.39,2.61,0.0,19.13,15.65,13.04,1.74
Fast,Outswing,Hit the deck,Dry,Middle Phase,Loft,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
Fast,Outswing,Hit the deck,Dry,Death,Drive,20.84,25.0,5.83,0.0,22.5,13.33,10.83,1.67
Fast,Outswing,Hit the deck,Dry,Death,Cut,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Hit the deck,Dry,Death,Pull,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Hit the deck,Dry,Death,Leg Glance,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Hit the deck,Dry,Death,Flick,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Hit the deck,Dry,Death,Sweep,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Hit the deck,Dry,Death,Switch hit,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Hit the deck,Dry,Death,Slog,15.39,15.38,2.31,0.0,24.62,25.38,15.38,1.54
Fast,Outswing,Hit the deck,Dry,Death,Loft,25.65,21.37,4.27,0.0,18.8,15.38,12.82,1.71
Fast,Outswing,Hit the deck,Dusty,PowerPlay,Drive,32.71,28.04,6.54,0.0,20.56,2.8,7.48,1.87
Fast,Outswing,Hit the deck,Dusty,PowerPlay,Cut,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Hit the deck,Dusty,PowerPlay,Pull,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Hit the deck,Dusty,PowerPlay,Leg Glance,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Hit the deck,Dusty,PowerPlay,Flick,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Hit the deck,Dusty,PowerPlay,Sweep,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Hit the deck,Dusty,PowerPlay,Switch hit,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Hit the deck,Dusty,PowerPlay,Slog,25.65,17.09,2.56,0.0,23.08,17.09,12.82,1.71
Fast,Outswing,Hit the deck,Dusty,PowerPlay,Loft,38.45,24.04,4.81,0.0,16.35,4.81,9.62,1.92
Fast,Outswing,Hit the deck,Dusty,Middle Phase,Drive,38.1,28.57,6.67,0.0,16.19,0.95,7.62,1.9
Fast,Outswing,Hit the deck,Dusty,Middle Phase,Cut,44.13,24.51,4.9,0.0,11.76,2.94,9.8,1.96
